"MLog","ReqHalfYr","ReqYear","Health","HealthDiag","Bloods","Status","Time","Weight","EstW","WDate","Length","EstL","LDate","VetID","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
1519,"1",2014,S,Originally rescue for watercraft but no major health issues at this time. During his last physical though his globulins were slightly elevated would like to recheck him but should be good for release.,A,Release,W,461,N,2014-02-05 00:00:00.000,303,N,2013-02-05 00:00:00.000,sgearhart,SWF,bwagoner,2014-03-12 04:53:51.827,D,2014-03-12 04:53:51.827
1520,"1",2014,G,"Originally rescued on 10/15/13 as an orphaned calf, still being hand-reared and on bottles but eating some solids. He is gaining weight, still under treatment and will be continue to be monitor for blood parameters and weight.",N,CondRel,G,75,N,2014-03-10 00:00:00.000,158,N,2014-02-17 00:00:00.000,lcroft,SWF,bwagoner,2014-03-13 05:00:23.703,D,2014-03-13 05:00:23.703
1520,"1",2015,S,"Originally rescued on 10/15/13 as an orphaned calf from Canaveral AFB (Atlantic), he continues to gain weight. No current health issues at this time, we will continue to monitor him for blood parameters and weight gain.",N,CondRel,G,209,N,2015-04-06 00:00:00.000,207,N,2015-04-06 00:00:00.000,lcroft,SWF,bwagoner,2015-04-12 09:54:54.290,D,2015-04-12 09:54:54.290
1520,"2",2014,G,"Originally rescued on 10/15/13 as an orphaned calf, completely off bottles now. He continues to gain weight and we will continue to monitor him for blood parameters and weight. No current health issues at this time",N,CondRel,G,114,N,2014-07-07 00:00:00.000,168,N,2014-07-07 00:00:00.000,lcroft,SWF,bwagoner,2014-07-24 09:43:53.287,D,2014-07-24 09:43:53.287
1520,"2",2015,S,"Rescued on 10/15/13 as an orphaned calf from Canaveral AFB (Atlantic), he continues to gain weight. Two months ago we noticed an abscess on his chin, flushed and treated him for it. Last blood showed an elevated WBC, will continue to monitor him.",A,CondRel,G,236,N,2015-07-27 00:00:00.000,207,N,2015-04-06 00:00:00.000,lcroft,SWF,bwagoner,2015-08-11 14:51:14.337,D,2015-08-11 14:51:14.337
1521,"1",2014,S,"Rescued due to mild cold stress and very thin, has responded well and has put on weight. Last physical showed an elevated BUN, need to recheck. HE is still too small for release, needs to put more weight on, possible candidate as a companion animal.",A,CondRel,G,195,N,2014-02-05 00:00:00.000,203,N,2014-02-05 00:00:00.000,lcroft,SWF,bwagoner,2014-03-12 05:16:35.480,D,2014-03-12 05:16:35.480
1521,"2",2014,S,"Rescued originally due to cold stress, animal was also very thin, he has responded back and put on weight. Blood values are normal now, he has no pending health issues at this time.",N,Release,W,284,N,2014-07-29 00:00:00.000,222,N,2014-07-29 00:00:00.000,lcroft,SWF,bwagoner,2014-08-06 11:39:18.550,D,2014-08-06 11:39:18.550
1552,"2",2014,S,On target for 2015/16 winter release.  May not meet the weight/length/belt girth requirements for 2015/16,N,CondRel,G,204,N,2014-08-07 00:00:00.000,205,N,2014-08-07 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:00:59.760,D,2014-08-13 13:00:59.760
1552,"2",2015,S,On target for 2015/16 winter release.  ,N,Release,W,306,N,2015-07-09 00:00:00.000,239,N,2015-07-09 00:00:00.000,rball,LPZ,vedmonds,2015-07-12 18:19:39.420,D,2015-07-12 18:19:39.420
1553,"2",2014,S,Manatee is in good behavioral and physical health,N,Release,W,263,N,2014-08-07 00:00:00.000,224,N,2014-08-07 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:03:01.980,D,2014-08-13 13:03:01.980
1554,"2",2014,S,Manatee is in good physical and behavioral health.  Entanglement injury completely resolved.,N,Release,W,281,N,2014-08-08 00:00:00.000,227,N,2014-08-08 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:05:46.700,D,2014-08-13 13:05:46.700
1555,"2",2014,S,"Some irregularities in blood work; behavior normal, good appetite",N,Release,W,337,N,2014-08-11 00:00:00.000,259,N,2014-08-11 00:00:00.000,dmurphy,SFM,mmargold,2014-08-18 12:58:52.760,D,2014-08-18 12:58:52.760
1556,"1",2015,S,"Body condition very good, healthy appetite.",N,Release,W,277,N,2015-04-16 00:00:00.000,232,N,2015-04-16 00:00:00.000,dmurphy,SFM,mmargold,2015-05-27 08:37:46.930,D,2015-05-27 08:37:46.930
1556,"2",2014,S,"Body condition very good, healthy appetite.",N,Release,G,172,N,2014-08-11 00:00:00.000,203,N,2014-08-11 00:00:00.000,dmurphy,SFM,mmargold,2014-08-15 12:47:35.760,D,2014-08-15 12:47:35.760
1557,"2",2014,S,Manatee is in good physical and behavioral health,N,Release,W,311,N,2014-08-08 00:00:00.000,231,N,2014-08-08 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:14:38.963,D,2014-08-13 13:14:38.963
1558,"1",2014,G,"hull strike 3 broken ribs and fluid in chest, eating great blood much improved.",A,CondRel,W,150,Y,2014-04-03 00:00:00.000,211,N,2014-02-01 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-04-03 09:12:38.463,D,2014-04-03 09:12:38.463
1558,"2",2014,S,"hull strike 3 broken ribs almost healed, eating great, blood normal. May be a late winter release.",N,CondRel,W,250,Y,2014-07-24 00:00:00.000,236,N,2014-07-24 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-07-29 13:00:30.930,D,2014-07-29 13:00:30.930
1563,"2",2014,S,manatee is in good behavioral and physical health,N,Release,W,284,N,2014-08-08 00:00:00.000,239,N,2014-08-08 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:17:23.333,D,2014-08-13 13:17:23.333
1565,"2",2014,S,Manatee is in good behavioral and physical health,N,Release,W,245,N,2014-08-07 00:00:00.000,218,N,2014-08-07 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:19:12.250,D,2014-08-13 13:19:12.250
1566,"1",2014,G,"Rescued on 1/28/2014 as an orphaned calf, being hand-reared and is getting tube, has not taken to bottle but eating solids fairly well. She is gaining weight, still under treatment and will be continue to be monitor for blood parameters and weight.",N,CondRel,G,63,N,2014-03-10 00:00:00.000,142,N,2014-02-17 00:00:00.000,lcroft,SWF,bwagoner,2014-03-13 05:14:36.897,D,2014-03-13 05:14:36.897
1566,"1",2015,S,"Rescued on 1/28/2014 as an orphaned calf from Desoto Canal, she is completely on solid food now. She has no health issues at this time but presently is still too small. We will continue to monitor her blood parameters and weight.",N,CondRel,G,245,N,2015-04-02 00:00:00.000,215,N,2015-04-02 00:00:00.000,lcroft,SWF,bwagoner,2015-04-05 09:22:55.997,D,2015-04-05 09:22:55.997
1566,"2",2014,G,"Rescued on 1/28/2014 as an orphaned calf, has been completely on solid food for awhile. She is gaining weight, we will continue to monitor her blood parameters and weight. No health issues at the present time.",N,CondRel,G,91,N,2014-07-07 00:00:00.000,165,N,2014-07-07 00:00:00.000,lcroft,SWF,bwagoner,2014-07-24 09:49:41.653,D,2014-07-24 09:49:41.653
1566,"2",2015,S,"Rescued on 1/28/2014 as an orphaned calf from Desoto Canal, she has no pending health issues at this time. We will continue to monitor her for weight gain.",X,CondRel,G,264,N,2015-06-08 00:00:00.000,212,N,2015-04-02 00:00:00.000,lcroft,SWF,bwagoner,2015-08-10 15:11:04.110,D,2015-08-10 15:11:04.110
1567,"1",2014,S,"Rescued due to cold stress, still has some mild inflammatory changes in blood. Skin lesions appear to be resolving and has been gaining weight. Would like him to gain more weight and resolve the changes in his blood parameters.",A,CondRel,W,284,N,2014-03-03 00:00:00.000,255,N,2014-02-18 00:00:00.000,sgearhart,SWF,bwagoner,2014-03-12 10:48:31.163,D,2014-03-12 10:48:31.163
1567,"2",2014,S,"Rescued originally due to cold stress, his skin lesions have resolved themselves and he has put on weight. Blood values are normal now, presently he has no pending health issues.",N,Release,W,364,N,2014-07-29 00:00:00.000,255,N,2014-02-18 00:00:00.000,sgearhart,SWF,bwagoner,2014-08-06 11:45:26.660,D,2014-08-06 11:45:26.660
1582,"2",2014,S,"In good behavioral and physical health.
Will be a winter 2015/16 winter release",N,CondNon,G,145,N,2014-08-11 00:00:00.000,138,N,2014-08-11 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:35:12.430,D,2014-08-13 13:35:12.430
1582,"2",2015,S,"In good behavioral and physical health.
Will be a winter 2015/16 winter release",N,Release,W,284,N,2015-07-09 00:00:00.000,224,N,2015-07-09 00:00:00.000,rball,LPZ,vedmonds,2015-07-12 18:18:06.940,D,2015-07-12 18:18:06.940
1585,"1",2014,C,"propeller strike, 3 broken ribs, sinker, blood very abnormal but eating well.",A,CondRel,G,91,N,2014-04-03 00:00:00.000,183,N,2014-03-10 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-04-03 09:18:51.830,D,2014-04-03 09:18:51.830
1585,"2",2014,G,"propeller strike, 3 broken ribs, dilute pus in chest, sinker, blood normal, eating well.",N,CondRel,G,136,Y,2014-07-24 00:00:00.000,206,N,2014-07-24 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-07-29 12:55:18.023,D,2014-07-29 12:55:18.023
1585,"2",2015,G,"propeller strike, pyothorax healed,  still sinker, blood normal, eating well.",N,CondRel,G,340,Y,2015-08-05 00:00:00.000,240,Y,2015-08-05 00:00:00.000,mrodriguez,MSQ,mrodriguez,2015-08-05 12:31:12.053,D,2015-08-05 12:31:12.053
1585,"2",2016,G,"propeller strike, pyothorax healed,  still sinker, blood normal, eating well.",N,CondRel,G,400,Y,2016-08-23 00:00:00.000,262,N,2016-07-22 00:00:00.000,mrodriguez,MSQ,mrodriguez,2016-08-23 13:01:08.307,D,2016-08-23 13:01:08.307
1586,"1",2014,G,"boat and/or lock trauma, pneumothorax, 5 broken ribs, slightly elevated SAA, elevated muscle enzymes",A,CondRel,W,150,Y,2014-04-03 00:00:00.000,235,N,2014-03-26 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-04-03 09:25:09.427,D,2014-04-03 09:25:09.427
1586,"2",2014,S,"Releasable(boat and/or lock trauma, pneumothorax 5 rib fractures healed).",N,Release,W,250,Y,2014-07-24 00:00:00.000,250,N,2014-07-24 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-07-29 12:50:50.797,D,2014-07-29 12:50:50.797
1588,"1",2015,S,Physical exam normal. Growing,N,CondRel,G,139,N,2015-03-18 00:00:00.000,180,N,2015-03-18 00:00:00.000,mbarrie,COL,dwarmolts,2015-03-24 15:45:12.603,D,2015-03-24 15:45:12.603
1588,"1",2016,S,Physical exam normal. Growing,N,CondRel,W,216,N,2016-01-14 00:00:00.000,228,N,2016-01-14 00:00:00.000,mbarrie,COL,dwarmolts,2016-01-18 10:43:49.673,D,2016-01-18 10:43:49.673
1588,"2",2014,S,"little orphan, on all solids",N,CondRel,G,91,Y,2014-07-24 00:00:00.000,148,N,2014-07-24 00:00:00.000,mrodriguez,MSQ,mrodriguez,2014-07-29 13:04:40.563,D,2014-07-29 13:04:40.563
1588,"2",2015,S,Physical exam normal. Growing,N,CondRel,G,171,N,2015-08-05 00:00:00.000,190,N,2015-08-05 00:00:00.000,mbarrie,COL,dwarmolts,2015-08-09 15:20:14.997,D,2015-08-09 15:20:14.997
1588,"2",2016,S,Physical exam normal. Growing.,A,CondRel,W,268,N,2016-07-12 00:00:00.000,241,N,2016-07-12 00:00:00.000,rjunge,COL,rjunge,2016-07-24 08:46:07.317,D,2016-07-24 08:46:07.317
1591,"2",2014,S,"Originally rescued due to tidal standing in the ICW from Jacksonville, he has responded well to treatment and has put weight on. Presently he has no pending health issues.",N,Release,W,391,N,2014-07-29 00:00:00.000,272,N,2014-07-29 00:00:00.000,sgearhart,SWF,bwagoner,2014-08-06 11:52:36.743,D,2014-08-06 11:52:36.743
1592,"1",2015,S,"Rescued on 5/10/2014 as a larger orphaned calf from the Banana River in Cape Canaveral, he continues to put weight on. No pending health issues at this time although last physical showed elevated a BUN and Creatinine will need to recheck in 2 weeks.",A,CondRel,G,252,N,2015-04-06 00:00:00.000,228,N,2015-04-06 00:00:00.000,lcroft,SWF,bwagoner,2015-04-12 11:38:11.250,D,2015-04-12 11:38:11.250
1592,"2",2014,G,"Rescued on 5/10/2014, orphaned calf from the Banana River in Cape Canaveral a larger calf at time of rescue, already eating solids. He has put weight on but last physical showed him to be slightly anemic, will continue to monitor blood and weight.",A,CondRel,G,168,N,2014-07-07 00:00:00.000,201,N,2014-07-07 00:00:00.000,lcroft,SWF,bwagoner,2014-08-06 13:00:41.787,D,2014-08-06 13:00:41.787
1592,"2",2015,S,"Rescued on 5/10/2014 as a larger orphaned calf from the Banana River in Cape Canaveral, he continues to put weight on. No pending health issues at this time, we will continue to monitor him",X,CondRel,G,252,N,2015-04-06 00:00:00.000,228,N,2015-04-06 00:00:00.000,lcroft,SWF,bwagoner,2015-08-10 15:03:44.890,D,2015-08-10 15:03:44.890
1595,"2",2014,G,Manatee is undergoing treatment for a pneumothorax,N,CondNon,W,533,N,2014-06-22 00:00:00.000,284,N,2014-06-22 00:00:00.000,rball,LPZ,vedmonds,2014-08-13 13:37:57.737,D,2014-08-13 13:37:57.737
1597,"1",2015,G,"Rescued as an orphaned calf on 7/21/14 from Port St. John, she is still under treatment, presently on 2 bottles but eating solids better. She had a high normal Creatinine level last physical, will continue to monitor blood parameters and weight gain.",N,CondRel,G,49,N,2015-03-23 00:00:00.000,107,N,2015-03-23 00:00:00.000,lcroft,SWF,bwagoner,2015-04-12 12:16:30.217,D,2015-04-12 12:16:30.217
1597,"2",2014,G,"Orphaned calf rescued on 7/21/2014 by FWC, now hand-rearing on formula. Calf showing some mild elevations in her monocyte and glucose levels. Radiographs showed some mild-moderate pneumatosis. Will continue to monitor blood and weight.",A,CondRel,G,26,N,2014-08-05 00:00:00.000,118,N,2014-08-05 00:00:00.000,lcroft,SWF,bwagoner,2014-08-05 12:23:51.483,D,2014-08-05 12:23:51.483
1597,"2",2015,G,"Rescued as an orphaned calf on 7/21/14 from Port St. John, have had some nutritional issues with her, she was slow to convert over to solid foods, doing better now, eating more solids and putting weight on. No pending health issues at this time.",N,CondRel,G,55,N,2015-07-20 00:00:00.000,144,N,2015-06-10 00:00:00.000,lcroft,SWF,bwagoner,2015-08-13 03:56:02.003,D,2015-08-13 03:56:02.003
1606,"2",2015,S,Manatee was emaciated when she was rescued.  May make release for 2015/16 season,U,CondRel,W,216,N,2015-07-03 00:00:00.000,211,N,2015-07-03 00:00:00.000,rball,LPZ,vedmonds,2015-07-03 15:32:08.950,D,2015-07-03 15:32:08.950
1608,"1",2015,S,"Rescued back on 12/3/14 for cold stress, still considered a dependent calf at 190cm. She is presently doing well, no medical issues at this time but she is still too small. We will continue to monitor her blood parameters and weight gain.",N,CondRel,G,191,N,2015-04-02 00:00:00.000,205,N,2015-04-02 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-05 09:09:19.273,D,2015-04-05 09:09:19.273
1608,"2",2015,S,"Rescued back on 12/3/14 for cold stress, still considered a dependent calf at 190cm. She continues to do well, no pending health issues at this time. We will continue to monitor her.",X,CondRel,G,211,N,2015-06-13 00:00:00.000,205,N,2015-06-13 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-10 15:07:16.630,D,2015-08-10 15:07:16.630
1610,"1",2015,S,"Rescued on 12/7/15 due to cold stress from Jacksonville, no pending health issues at this time but we will continue to monitor his blood parameters and weight gain. May still be too small for release, rescue WT/TL were 425lbs/219cm.",N,CondRel,G,211,N,2015-04-06 00:00:00.000,223,N,2015-04-06 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-12 11:27:44.837,D,2015-04-12 11:27:44.837
1610,"2",2015,S,"Rescued on 12/7/14 due to cold stress from Jacksonville, no pending health issues at this time but we will continue to monitor his blood parameters and weight gain. ",X,CondRel,G,211,N,2015-04-06 00:00:00.000,223,N,2015-04-06 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-11 14:28:59.823,D,2015-08-11 14:28:59.823
1614,"1",2015,S,"Rescued on 12/5/2014 for cold stress from Mill Cove in Jacksonville, he is still showing an elevated WBC but other parameters look good.  Slow to gain weight but has started to put weight on, will continue to monitor blood parameters and weight gain.",A,CondRel,G,170,N,2015-03-29 00:00:00.000,200,N,2015-04-02 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-02 12:29:48.300,D,2015-04-02 12:29:48.300
1614,"2",2015,S,"Rescued on 12/5/2014 for cold stress from Mill Cove in Jacksonville. Slow to gain weight at first but doing better now. He has continued to gain weight, we will continue to monitor him.",X,CondRel,G,191,N,2015-05-07 00:00:00.000,200,N,2015-04-02 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-10 15:23:40.413,D,2015-08-10 15:23:40.413
1618,"1",2015,S,"Rescued on 1/7/15 due to watercraft (pneumothorax) from Oak Hill, no pending health issues at this time, he has been medically cleared for release. Rescue Wt. /TL were 445lbs/206cm. We will continue to monitor his blood parameters and weight gain.",N,Release,W,234,N,2015-04-06 00:00:00.000,215,N,2015-04-06 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-12 11:05:03.793,D,2015-04-12 11:05:03.793
1619,"1",2015,S,"Rescued on 1/18/15 from Desoto canal for severe cold stress, was under treatment for a while for all the lesions and loss of a good portion of paddle due to the cold stress. Still too small, we will continue to monitor blood parameters and weight.",N,CondRel,G,79,N,2015-03-29 00:00:00.000,150,N,2015-04-02 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-02 12:59:24.993,D,2015-04-02 12:59:24.993
1619,"1",2016,S,He is stable and doing fine at Cincinnati.,N,CondRel,G,188,N,2016-06-15 00:00:00.000,205,N,2016-06-15 00:00:00.000,mcampbell,CIN,mcampbell,2016-06-30 14:47:24.367,D,2016-06-30 14:47:24.367
1619,"1",2017,S,He is stable and doing fine at Cincinnati. Last exam was conducted on the 14th of March 2017.,N,CondRel,G,232,N,2017-03-14 00:00:00.000,210,Y,2017-03-14 00:00:00.000,mcampbell,CIN,mcampbell,2017-04-22 10:19:48.323,D,2017-04-22 10:19:48.323
1619,"2",2015,S,"Rescued on 1/18/15 from Desoto canal for severe cold stress, was under treatment for a while for all the lesions and loss of a good portion of paddle due to the cold stress. No pending health issues at this time, needs to put more weight on.",X,CondRel,G,107,N,2015-06-10 00:00:00.000,155,N,2015-06-10 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-11 14:33:43.273,D,2015-08-11 14:33:43.273
1621,"2",2015,S,good physical and behavioral health,N,CondRel,W,243,N,2015-07-03 00:00:00.000,213,N,2015-07-03 00:00:00.000,rball,LPZ,vedmonds,2015-07-03 15:33:42.710,D,2015-07-03 15:33:42.710
1622,"1",2015,S,In good behavioral and physical health.  Release candidate for winter 2016/17,N,CondRel,G,195,N,2015-06-24 00:00:00.000,198,N,2015-06-24 00:00:00.000,rball,LPZ,vedmonds,2015-06-25 16:30:46.660,D,2015-06-25 16:30:46.660
1622,"1",2016,S,In good behavioral and physical health.  Release candidate for winter 2016/17,N,CondRel,G,239,N,2015-12-07 00:00:00.000,226,N,2015-12-07 00:00:00.000,dmurphy,SFM,mmargold,2016-01-28 08:28:57.933,D,2016-01-28 08:28:57.933
1622,"2",2015,S,In good behavioral and physical health.  Release candidate for winter 2016/17,N,CondRel,G,239,N,2015-12-07 00:00:00.000,226,N,2015-12-07 00:00:00.000,dmurphy,SFM,mmargold,2015-12-10 13:47:30.143,D,2015-12-10 13:47:30.143
1622,"2",2016,S,In good behavioral and physical health.  Release candidate for winter 2016/17,X,Release,W,332,N,2016-08-15 00:00:00.000,251,N,2016-08-15 00:00:00.000,dmurphy,SFM,mmargold,2016-08-19 08:42:22.150,D,2016-08-19 08:42:22.150
1623,"1",2015,S,manatee is in good behavioral and physical health,N,CondRel,G,209,N,2015-06-24 00:00:00.000,209,N,2015-06-24 00:00:00.000,rball,LPZ,vedmonds,2015-06-25 16:32:11.843,D,2015-06-25 16:32:11.843
